paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
AgentTrace: Causal Graph Tracing for Root Cause Analysis in Deployed Multi-Agent Systems,arxiv:2603.14688,"As multi-agent AI systems are increasingly deployed in real-world settings - from automated customer support to DevOps remediation - failures become harder to diagnose due to cascading effects, hidden dependencies, and long execution traces. We present AgentTrace, a lightweight causal tracing framework for post-hoc failure diagnosis in deployed multi-agent workflows. AgentTrace reconstructs causal graphs from execution logs, traces backward from error manifestations, and ranks candidate root causes using interpretable structural and positional signals - without requiring LLM inference at debugging time. Across a diverse benchmark of multi-agent failure scenarios designed to reflect common deployment patterns, AgentTrace localizes root causes with high accuracy and sub-second latency, significantly outperforming both heuristic and LLM-based baselines. Our results suggest that causal tracing provides a practical foundation for improving the reliability and trustworthiness of agentic systems in the wild.",high,B3,primary_assignment,"Reconstructs execution-log causal graphs, traces backward from failures, and ranks candidate root causes with structural signals.",Direct pattern for post-hoc episode failure localization from immutable execution history.,true,Zhaohui Geoffrey Wang,2026,arxiv:2603.14688,arxiv:2603.14688,4573602806349677991,cs.LG | cs.AI | cs.SE,01-direct | 02-critical-path | 03-root-cause | 04-trace-causality | 05-event-graph | 07-trace-loss | 16-ros2-causal | 17-ros2-flow | 24-fault-injection | 25-replay | 35-classic-tracing | 38-recent-ros | 40-recent-llm,semantic-search,recent-2024-current,1,25.80528693435329,0.9370266439430035,B3,inspect-paper completed,inspect-arxiv_2603.14688.json,available-text,false,inspect-arxiv_2603.14688.json,triaged,primary_assignment,b1/canonical-registry.jsonl | b1/raw-q10-causal-diagnosis.json | b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q01-direct.json | b3/raw-q02-critical-path.json | b3/raw-q03-root-cause.json | b3/raw-q04-trace-causality.json | b3/raw-q05-event-graph.json | b3/raw-q07-trace-loss.json | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q24-fault-injection.json | b3/raw-q25-replay.json | b3/raw-q35-classic-tracing.json | b3/raw-q38-recent-ros.json | b3/raw-q40-recent-llm.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b7/canonical-registry.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q28-adjacent-cps-tracing.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/foundational-02.json | b8/raw/mechanism-03.json | b8/targeted-read-manifest.json,b3/triage.jsonl,complete,1
AgentTrace: Causal Graph Tracing for Root Cause Analysis in Deployed Multi-Agent Systems,arxiv:2603.14688,"As multi-agent AI systems are increasingly deployed in real-world settings - from automated customer support to DevOps remediation - failures become harder to diagnose due to cascading effects, hidden dependencies, and long execution traces. We present AgentTrace, a lightweight causal tracing framework for post-hoc failure diagnosis in deployed multi-agent workflows. AgentTrace reconstructs causal graphs from execution logs, traces backward from error manifestations, and ranks candidate root causes using interpretable structural and positional signals - without requiring LLM inference at debugging time. Across a diverse benchmark of multi-agent failure scenarios designed to reflect common deployment patterns, AgentTrace localizes root causes with high accuracy and sub-second latency, significantly outperforming both heuristic and LLM-based baselines. Our results suggest that causal tracing provides a practical foundation for improving the reliability and trustworthiness of agentic systems in the wild.",high,B8,primary_assignment,The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.,"It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",true,Zhaohui Geoffrey Wang,2026,arxiv:2603.14688,arxiv:2603.14688,4573602806349677991,cs.LG | cs.AI | cs.SE,mechanism-03 | foundational-02,firecrawl research search-papers,foundational | recent,21,25.80528693435329,0.780528693435329,B8,true,true,true,false,inspect-arxiv_2603.14688.json,triaged,primary_assignment,b1/canonical-registry.jsonl | b1/raw-q10-causal-diagnosis.json | b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q01-direct.json | b3/raw-q02-critical-path.json | b3/raw-q03-root-cause.json | b3/raw-q04-trace-causality.json | b3/raw-q05-event-graph.json | b3/raw-q07-trace-loss.json | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q24-fault-injection.json | b3/raw-q25-replay.json | b3/raw-q35-classic-tracing.json | b3/raw-q38-recent-ros.json | b3/raw-q40-recent-llm.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b7/canonical-registry.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q28-adjacent-cps-tracing.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/foundational-02.json | b8/raw/mechanism-03.json | b8/targeted-read-manifest.json,b8/abstract-triage.jsonl,complete,1
Can you keep a secret? A new protocol for sender-side enforcement of causal message delivery,arxiv:2603.14690,"Protocols for causal message delivery are widely used in distributed systems. Traditionally, causal delivery can be enforced either on the message sender's side or on the receiver's side. The traditional sender-side approach avoids the message metadata overhead of the receiver-side approach, but is more conservative than necessary. We present Cykas (""Can you keep a secret?""), a new protocol for sender-side enforcement of causal delivery that sidesteps the conservativeness of the traditional sender-side approach by allowing eager sending of messages and constraining the behavior of their recipients. We implemented the Cykas protocol in Rust and checked the safety and liveness of our implementation using the Stateright implementation-level model checker. Our experiments show that for applications involving long-running jobs, Cykas has a performance advantage: Cykas lets long-running jobs start (and end) earlier, leading to shorter overall execution time compared to the traditional sender-side approach.",medium,B5,primary_assignment,"The abstract examines event-time processing, late or out-of-order data, stream windows, watermarks, or message ordering.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Yan Tong, Nathan Liittschwager, Lindsey Kuper",,arxiv:2603.14690,arxiv:2603.14690,4572602250768195206,,q34-adj-distributed | q40-found-clocks,,,36,95.317,0.7431680086124811,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\036-arxiv_2603.14690.json,,,triaged,primary_assignment,b2/raw-q07-sequence-correlation.txt | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q34-adj-distributed.json | b5/raw-retrieval/q40-found-clocks.json,b5/abstract-triage.jsonl,complete,1
Bringing Network Coding into Multi-Robot Systems: Interplay Study for Autonomous Systems over Wireless Communications,arxiv:2603.17472,"Communication is a core enabler for multi-robot systems (MRS), providing the mechanism through which robots exchange state information, coordinate actions, and satisfy safety constraints. While many MRS autonomy algorithms assume reliable and timely message delivery, realistic wireless channels introduce delay, erasures, and ordering stalls that can degrade performance and compromise safety-critical decisions of the robot task. In this paper, we investigate how transport-layer reliability mechanisms that mitigate communication losses and delays shape the autonomy-communication loop. We show that conventional non-coded retransmission-based protocols introduce long delays that are misaligned with the timeliness requirements of MRS applications, and may render the received data irrelevant. As an alternative, we advocate for adaptive and causal network coding, which proactively injects coded redundancy to achieve the desired delay and throughput, enabling relevant data delivery for the robotic task. Specifically, this method adapts to channel conditions between robots and causally tunes the communication rates via efficient algorithms. We present two case studies: cooperative localization under delayed and lossy inter-robot communication, and a safety-critical overtaking maneuver where timely vehicle-to-vehicle message availability determines whether an ego vehicle can abort to avoid a crash. Our results demonstrate that coding-based communication significantly reduces in-order delivery stalls, keeps cooperative-localization accuracy close to the ideal baseline, and satisfies the overtaking abort deadline in 80% of the simulated runs, compared with 60% for a retransmission-based baseline. The study highlights the need to jointly design autonomy algorithms and communication mechanisms, and positions network coding as a principled tool for dependable MRS operation over wireless networks.",high,B5,primary_assignment,"The abstract exposes timing, deadline, timestamp, sequence, causal, or clock-synchronization mechanisms relevant to transport attribution.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Anil Zaher, Kiril Solovey, Alejandro Cohen",,arxiv:2603.17472,arxiv:2603.17472,4601031261350824627,,q01-direct-robot | q06-direct-manipulation | q10-syn-realtime | q14-mech-dds-loss | q16-mech-webrtc | q21-failure-stale | q24-failure-retry | q26-failure-wireless | q43-recent-robot | q45-recent-aoi | q49-recent-transport,,,41,158.131,0.9413098250079087,B5,Firecrawl Research search-papers abstract; full text not assumed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\041-arxiv_2603.17472.json,,,triaged,primary_assignment,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q01-direct-robot.json | b5/raw-retrieval/q06-direct-manipulation.json | b5/raw-retrieval/q10-syn-realtime.json | b5/raw-retrieval/q14-mech-dds-loss.json | b5/raw-retrieval/q16-mech-webrtc.json | b5/raw-retrieval/q21-failure-stale.json | b5/raw-retrieval/q24-failure-retry.json | b5/raw-retrieval/q26-failure-wireless.json | b5/raw-retrieval/q43-recent-robot.json | b5/raw-retrieval/q45-recent-aoi.json | b5/raw-retrieval/q49-recent-transport.json | b7/canonical-registry.json | b7/raw-retrieval/q17-mechanism-actuator.json,b5/abstract-triage.jsonl,complete,1
ReDAG-RT: Global Rate-Priority Scheduling for Real-Time Multi-DAG Execution in ROS 2,arxiv:2603.18238,"ROS 2 has become a dominant middleware for robotic systems, where perception, estimation, planning, and control pipelines are structured as directed acyclic graphs of callbacks executed under a shared executor. However, default ROS 2 executors use best-effort dispatch without cross-DAG priority enforcement, leading to callback contention, structural priority inversion, and deadline instability under concurrent workloads. These limitations restrict deployment in time-critical and safety-sensitive cyber-physical systems. This paper presents ReDAGRT, a user-space global scheduling framework for deterministic multi-DAG execution in unmodified ROS 2. The framework introduces a Rate-Priority driven global ready queue that orders callbacks by activation rate, enforces per-DAG concurrency bounds, and mitigates cross-graph priority inversion without modifying the ROS 2 API, executor interface, or underlying operating system scheduler. We formalize a multi-DAG task model for ROS 2 callback pipelines and analyze cross-DAG interference under Rate-Priority scheduling. Response-time recurrences and schedulability conditions are derived within classical Rate-Monotonic theory. Experiments in a ROS 2 Humble environment compare ReDAGRT against SingleThreadedExecutor and MultiThreadedExecutor using synthetic multi-DAG workloads. Results show up to 29.7 percent reduction in deadline miss rate, 42.9 percent reduction in 99th percentile response time, and 13.7 percent improvement over MultiThreadedExecutor under comparable utilization. Asymmetric per-DAG concurrency bounds further reduce interference by 40.8 percent. These results demonstrate that deterministic and analyzable multi-DAG scheduling can be achieved entirely in the ROS 2 user-space execution layer, providing a practical foundation for real-time robotic middleware in safety-critical systems.",high,B3,primary_assignment,Uses a global rate-priority queue and per-DAG concurrency bounds to reduce ROS 2 deadline misses and tail response time.,Connects scheduling policy and cross-DAG interference to explain variance in critical-path latency.,true,,2026,arxiv:2603.18238,arxiv:2603.18238,8172720403520565204,,16-ros2-causal | 17-ros2-flow | 18-ros2-timing | 31-dag-scheduling | 38-recent-ros,firecrawl research search-papers,recent,45,129.275,0.759510916949111,B3,Firecrawl Research search-papers abstract; full text not assumed,inspect-arxiv_2603.18238.json,available-text,,inspect-arxiv_2603.18238.json,triaged,primary_assignment,b2/raw-q09-ros2.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q31-dag-scheduling.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q25-failure-congestion.json | b5/raw-retrieval/q43-recent-robot.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q35-foundational-realtime.json | b7/raw-retrieval/q39-recent-executor.json | b7/raw-retrieval/q40-recent-observability.json | b7/raw-retrieval/q42-recent-performance.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json | b8/raw/failure-02.json | b8/raw/mechanism-01.json | b8/raw/recent-02.json | b8/raw/syn-04.json,b3/triage.jsonl,complete,1
ReDAG-RT: Global Rate-Priority Scheduling for Real-Time Multi-DAG Execution in ROS 2,arxiv:2603.18238,"ROS 2 has become a dominant middleware for robotic systems, where perception, estimation, planning, and control pipelines are structured as directed acyclic graphs of callbacks executed under a shared executor. However, default ROS 2 executors use best-effort dispatch without cross-DAG priority enforcement, leading to callback contention, structural priority inversion, and deadline instability under concurrent workloads. These limitations restrict deployment in time-critical and safety-sensitive cyber-physical systems. This paper presents ReDAGRT, a user-space global scheduling framework for deterministic multi-DAG execution in unmodified ROS 2. The framework introduces a Rate-Priority driven global ready queue that orders callbacks by activation rate, enforces per-DAG concurrency bounds, and mitigates cross-graph priority inversion without modifying the ROS 2 API, executor interface, or underlying operating system scheduler. We formalize a multi-DAG task model for ROS 2 callback pipelines and analyze cross-DAG interference under Rate-Priority scheduling. Response-time recurrences and schedulability conditions are derived within classical Rate-Monotonic theory. Experiments in a ROS 2 Humble environment compare ReDAGRT against SingleThreadedExecutor and MultiThreadedExecutor using synthetic multi-DAG workloads. Results show up to 29.7 percent reduction in deadline miss rate, 42.9 percent reduction in 99th percentile response time, and 13.7 percent improvement over MultiThreadedExecutor under comparable utilization. Asymmetric per-DAG concurrency bounds further reduce interference by 40.8 percent. These results demonstrate that deterministic and analyzable multi-DAG scheduling can be achieved entirely in the ROS 2 user-space execution layer, providing a practical foundation for real-time robotic middleware in safety-critical systems.",high,B7,primary_assignment,Uses a global rate-priority ready queue and per-DAG concurrency bounds to reduce callback interference and deadline instability.,Its callback/DAG metrics identify executor contention that can be separated from transport or device latency in an episode trace.,true,,2026,arxiv:2603.18238,arxiv:2603.18238,8172720403520565204,,16-ros2-causal | 17-ros2-flow | 18-ros2-timing | 31-dag-scheduling | 38-recent-ros,firecrawl research search-papers,recent,12,129.275,0.972748049229784,B7,Firecrawl Research search-papers abstract; full text not assumed,inspect-arxiv_2603.18238.json,available-text,,inspect-arxiv_2603.18238.json,triaged,primary_assignment,b2/raw-q09-ros2.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q31-dag-scheduling.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q25-failure-congestion.json | b5/raw-retrieval/q43-recent-robot.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q35-foundational-realtime.json | b7/raw-retrieval/q39-recent-executor.json | b7/raw-retrieval/q40-recent-observability.json | b7/raw-retrieval/q42-recent-performance.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json | b8/raw/failure-02.json | b8/raw/mechanism-01.json | b8/raw/recent-02.json | b8/raw/syn-04.json,b7/abstract-triage.jsonl,complete,1
ReDAG-RT: Global Rate-Priority Scheduling for Real-Time Multi-DAG Execution in ROS 2,arxiv:2603.18238,"ROS 2 has become a dominant middleware for robotic systems, where perception, estimation, planning, and control pipelines are structured as directed acyclic graphs of callbacks executed under a shared executor. However, default ROS 2 executors use best-effort dispatch without cross-DAG priority enforcement, leading to callback contention, structural priority inversion, and deadline instability under concurrent workloads. These limitations restrict deployment in time-critical and safety-sensitive cyber-physical systems. This paper presents ReDAGRT, a user-space global scheduling framework for deterministic multi-DAG execution in unmodified ROS 2. The framework introduces a Rate-Priority driven global ready queue that orders callbacks by activation rate, enforces per-DAG concurrency bounds, and mitigates cross-graph priority inversion without modifying the ROS 2 API, executor interface, or underlying operating system scheduler. We formalize a multi-DAG task model for ROS 2 callback pipelines and analyze cross-DAG interference under Rate-Priority scheduling. Response-time recurrences and schedulability conditions are derived within classical Rate-Monotonic theory. Experiments in a ROS 2 Humble environment compare ReDAGRT against SingleThreadedExecutor and MultiThreadedExecutor using synthetic multi-DAG workloads. Results show up to 29.7 percent reduction in deadline miss rate, 42.9 percent reduction in 99th percentile response time, and 13.7 percent improvement over MultiThreadedExecutor under comparable utilization. Asymmetric per-DAG concurrency bounds further reduce interference by 40.8 percent. These results demonstrate that deterministic and analyzable multi-DAG scheduling can be achieved entirely in the ROS 2 user-space execution layer, providing a practical foundation for real-time robotic middleware in safety-critical systems.",high,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,"It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.",true,,2026,arxiv:2603.18238,arxiv:2603.18238,8172720403520565204,,robot simulator log replay scenario reconstruction sensor middleware deterministic execution | ROS robotics rosbag deterministic playback time-aware telemetry replay failure diagnosis | latency spikes packet drops timing faults robot perception inference pipeline diagnosis | ROS 2 tracing latency analysis replay robotics runtime,firecrawl research search-papers,recent,45,21.031827112198087,0.7031827112198086,B8,Firecrawl Research search-papers abstract; full text not assumed,inspect-arxiv_2603.18238.json,available-text,,inspect-arxiv_2603.18238.json,triaged,expansion_round_1,b2/raw-q09-ros2.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q31-dag-scheduling.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q25-failure-congestion.json | b5/raw-retrieval/q43-recent-robot.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q35-foundational-realtime.json | b7/raw-retrieval/q39-recent-executor.json | b7/raw-retrieval/q40-recent-observability.json | b7/raw-retrieval/q42-recent-performance.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json | b8/raw/failure-02.json | b8/raw/mechanism-01.json | b8/raw/recent-02.json | b8/raw/syn-04.json,b8/expansion-triage.jsonl,complete,1
Cyber-Resilient Digital Twins: Discriminating Attacks for Safe Critical Infrastructure Control,arxiv:2603.18613,"Industrial Cyber-Physical Systems (ICPS) face growing threats from cyber-attacks that exploit sensor and control vulnerabilities. Digital Twin (DT) technology can detect anomalies via predictive modelling, but current methods cannot distinguish attack types and often rely on costly full-system shutdowns. This paper presents i-SDT (intelligent Self-Defending DT), combining hydraulically-regularized predictive modelling, multi-class attack discrimination, and adaptive resilient control. Temporal Convolutional Networks (TCNs) with differentiable conservation constraints capture nominal dynamics and improve robustness to adversarial manipulations. A recurrent residual encoder with Maximum Mean Discrepancy (MMD) separates normal operation from single- and multi-stage attacks in latent space. When attacks are confirmed, Model Predictive Control (MPC) uses uncertainty-aware DT predictions to keep operations safe without shutdown. Evaluation on SWaT and WADI datasets shows major gains in detection accuracy, 44.1% fewer false alarms, and 56.3% lower operational costs in simulation-in-the-loop evaluation. with sub-second inference latency confirming real-time feasibility on plant-level workstations, i-SDT advances autonomous cyber-physical defense while maintaining operational resilience.",medium,B8,primary_assignment,The paper injects controlled faults into components or dependencies to evaluate resilience and localize failure effects.,"It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",false,,2026,arxiv:2603.18613,arxiv:2603.18613,5677962604628405295,,adjacent-04,firecrawl research search-papers,recent,58,21.768032551885852,0.8768032551885854,B8,true,true,,,,triaged,primary_assignment,b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/adjacent-04.json,b8/abstract-triage.jsonl,complete,1
Speculative Policy Orchestration: A Latency-Resilient Framework for Cloud-Robotic Manipulation,arxiv:2603.19418,"Cloud robotics enables robots to offload high-dimensional motion planning and reasoning to remote servers. However, for continuous manipulation tasks requiring high-frequency control, network latency and jitter can severely destabilize the system, causing command starvation and unsafe physical execution. To address this, we propose Speculative Policy Orchestration (SPO), a latency-resilient cloud-edge framework. SPO utilizes a cloud-hosted world model to pre-compute and stream future kinematic waypoints to a local edge buffer, decoupling execution frequency from network round-trip time. To mit",high,B4,primary_assignment,jitter and timing variation; queueing and buffering; robotic or cyber-physical transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Chanh Nguyen; Shutong Jin; Florian T. Pokorny; Erik Elmroth,2026,arxiv:2603.19418,arxiv:2603.19418,arxiv:2603.19418,cs.RO | cs.DC,q01-tail-latency-jitter.json,,,18,,0.9109264722644368,B4,Firecrawl Research search-papers abstract; full text not assumed,018-arxiv_2603.19418.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q01-tail-latency-jitter.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q06-direct-manipulation.json | b5/raw-retrieval/q17-mech-dedup.json | b5/raw-retrieval/q21-failure-stale.json | b5/raw-retrieval/q45-recent-aoi.json | b5/raw-retrieval/q46-recent-teleop.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/raw-retrieval/q05-direct-hardware-loop.json | b7/raw-retrieval/q17-mechanism-actuator.json,b4/abstract-triage.jsonl,complete,1
"AgentComm-Bench: Stress-Testing Cooperative Embodied AI Under Latency, Packet Loss, and Bandwidth Collapse",arxiv:2603.20285,"Cooperative multi-agent methods for embodied AI are almost universally evaluated under idealized communication: zero latency, no packet loss, and unlimited bandwidth. Real-world deployment on robots with wireless links, autonomous vehicles on congested networks, or drone swarms in contested spectrum offers no such guarantees. We introduce AgentComm-Bench, a benchmark suite and evaluation protocol that systematically stress-tests cooperative embodied AI under six communication impairment dimensions: latency, packet loss, bandwidth collapse, asynchronous updates, stale memory, and conflicting sensor evidence. AgentComm-Bench spans three task families: cooperative perception, multi-agent waypoint navigation, and cooperative zone search, and evaluates five communication strategies, including a lightweight method we propose based on redundant message coding with staleness-aware fusion. Our experiments reveal that communication-dependent tasks degrade catastrophically: stale memory and bandwidth collapse cause over 96% performance drops in navigation, while content corruption (stale or conflicting data) reduces perception F1 by over 85%. Vulnerability depends on the interaction between impairment type and task design; perception fusion is robust to packet loss but amplifies corrupted data. Redundant message coding more than doubles navigation performance under 80% packet loss. We release AgentComm-Bench as a practical evaluation protocol and recommend that cooperative embodied AI work report performance under multiple impairment conditions.",high,B5,primary_assignment,"The abstract treats freshness, age of information, timeliness, stale data, or value of information as a correctness or control variable.","It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",true,"Aayam Bansal, Ishaan Gangwani",2026,arxiv:2603.20285,arxiv:2603.20285,379900031815044385,,q05-direct-rosdds | q21-failure-stale | q24-failure-retry | q32-adj-av,firecrawl research search-papers,recent,14,146.689,0.9568927450589139,B5,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\014-arxiv_2603.20285.json,false,,triaged,primary_assignment,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q21-failure-stale.json | b5/raw-retrieval/q24-failure-retry.json | b5/raw-retrieval/q32-adj-av.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/failure-02.json | b8/targeted-read-manifest.json,b5/abstract-triage.jsonl,complete,1
