paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
BridgeData V2: A Dataset for Robot Learning at Scale,arxiv:2308.12952,"We introduce BridgeData V2, a large and diverse dataset of robotic manipulation behaviors designed to facilitate research on scalable robot learning. BridgeData V2 contains 60,096 trajectories collected across 24 environments on a publicly available low-cost robot. BridgeData V2 provides extensive task and environment variability, leading to skills that can generalize across environments, domains, and institutions, making the dataset a useful resource for a broad range of researchers. Additionally, the dataset is compatible with a wide variety of open-vocabulary, multi-task learning methods conditioned on goal images or natural language instructions. In our experiments, we train 6 state-of-the-art imitation learning and offline reinforcement learning methods on our dataset, and find that they succeed on a suite of tasks requiring varying amounts of generalization. We also demonstrate that the performance of these methods improves with more data and higher capacity models, and that training on a greater variety of skills leads to improved generalization. By publicly sharing BridgeData V2 and our pre-trained models, we aim to accelerate research in scalable robot learning methods. Project page at https://rail-berkeley.github.io/bridgedata",medium,A8,expansion_round_1,"A multi-task, multi-environment robot dataset standardizes demonstrations and metadata across embodiments and scenes.","It is a benchmark and collection design reference for measuring fleet coverage, transfer, and provenance at scale.",true,"Homer Walke, Kevin Black, Abraham Lee, Moo Jin Kim, Max Du, Chongyi Zheng, Tony Zhao, Philippe Hansen-Estruch, Quan Vuong, Andre He, Vivek Myers, Kuan Fang, Chelsea Finn, Sergey Levine",2023,arxiv:2308.12952 | paperid:8965492967417941169,arxiv:2308.12952,8965492967417941169,cs.RO | cs.LG,,related-papers,foundational,41,,0.759510916949111,A7,,true,true,,true,triaged,expansion_round_1,A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-similar.json | A6/expansion/canonical-pool.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q04-composition.json | A7/raw/q05-synonyms.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q25-foundational-multitask.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking,arxiv:2309.01918,"The grand aim of having a single robot that can manipulate arbitrary objects in diverse settings is at odds with the paucity of robotics datasets. Acquiring and growing such datasets is strenuous due to manual efforts, operational costs, and safety challenges. A path toward such an universal agent would require a structured framework capable of wide generalization but trained within a reasonable data budget. In this paper, we develop an efficient system (RoboAgent) for training universal agents capable of multi-task manipulation skills using (a) semantic augmentations that can rapidly multiply existing datasets and (b) action representations that can extract performant policies with small yet diverse multi-modal datasets without overfitting. In addition, reliable task conditioning and an expressive policy architecture enable our agent to exhibit a diverse repertoire of skills in novel situations specified using language commands. Using merely 7500 demonstrations, we are able to train a single agent capable of 12 unique skills, and demonstrate its generalization over 38 tasks spread across common daily activities in diverse kitchen scenes. On average, RoboAgent outperforms prior methods by over 40% in unseen situations while being more sample efficient and being amenable to capability improvements and extensions through fine-tuning. Videos at https://robopen.github.io/",medium,A8,expansion_round_1,Semantic augmentation and action-chunk representations multiply existing data and train a language-conditioned multi-task manipulation policy.,"It suggests that collecting reusable intermediate representations can improve transfer, although the paper is less directly about active selection.",true,"Homanga Bharadhwaj, Jay Vakil, Mohit Sharma, Abhinav Gupta, Shubham Tulsiani, Vikash Kumar",2023,arxiv:2309.01918 | paperid:3732521245530147648,arxiv:2309.01918,paper:3732521245530147648,cs.RO | cs.LG,5,related-papers,general,69,,0.7837237376544267,A7,,not-inspected,true,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A5/canonical-pool.jsonl | A5/paper-registry.json | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q05-synonyms.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
Subwords as Skills: Tokenization for Sparse-Reward Reinforcement Learning,arxiv:2309.04459,"Exploration in sparse-reward reinforcement learning is difficult due to the requirement of long, coordinated sequences of actions in order to achieve any reward. Moreover, in continuous action spaces there are an infinite number of possible actions, which only increases the difficulty of exploration. One class of methods designed to address these issues forms temporally extended actions, often called skills, from interaction data collected in the same domain, and optimizes a policy on top of this new action space. Typically such methods require a lengthy pretraining phase, especially in continuous action spaces, in order to form the skills before reinforcement learning can begin. Given prior evidence that the full range of the continuous action space is not required in such tasks, we propose a novel approach to skill-generation with two components. First we discretize the action space through clustering, and second we leverage a tokenization technique borrowed from natural language processing to generate temporally extended actions. Such a method outperforms baselines for skill-generation in several challenging sparse-reward domains, and requires orders-of-magnitude less computation in skill-generation and online rollouts. Our code is available at https://github.com/dyunis/subwordsasskills.",medium,A8,expansion_round_3,Subword-like temporal abstractions represent reusable action fragments for sparse-reward reinforcement learning.,"Skill tokenization can make sub-trajectory similarity and coverage measurable, although the setting is not a robot fleet.",true,,,arxiv:2309.04459 | paperid:5177453143379354261,,,,,,,,,0.018790778599391038,A8,,,,,,triaged,expansion_round_3,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl,complete,1
A Central Motor System Inspired Pre-training Reinforcement Learning for Robotic Control,arxiv:2311.07822,"The development of intelligent robots requires control policies that can handle dynamic environments and evolving tasks. Pre-training reinforcement learning has emerged as an effective approach to address these demands by enabling robots to acquire reusable motor skills. However, they often rely on large datasets or expert-designed goal spaces, limiting adaptability. Additionally, these methods need help to generate dynamic and diverse skills in high-dimensional state spaces, reducing their effectiveness for downstream tasks. In this paper, we propose CMS-PRL, a pre-training reinforcement learning method inspired by the Central Motor System (CMS). First, we introduce a fusion reward mechanism that combines the basic motor reward with mutual information reward, promoting the discovery of dynamic skills during pre-training without reliance on external data. Second, we design a skill encoding method inspired by the motor program of the basal ganglia, providing rich and continuous skill instructions during pre-training. Finally, we propose a skill activity function to regulate motor skill activity, enabling the generation of skills with different activity levels, thereby enhancing the robot's flexibility in downstream tasks. We evaluate the model on four types of robots in a challenging set of sparse-reward tasks. Experimental results demonstrate that CMS-PRL generates diverse, reusable motor skills to solve various downstream tasks and outperforms baseline methods, particularly in high-degree-of-freedom robots and complex tasks.",medium,A8,expansion_round_3,A motor-pretraining system learns reusable control representations before downstream reinforcement-learning tasks.,"It suggests pretraining fleet experience for transfer, although active data selection is indirect.",true,,,arxiv:2311.07822 | paperid:6336437355247746413,,,,,,,,,0.02548435171385991,A8,,,,,,triaged,expansion_round_3,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl,complete,1
Multi-Timescale Ensemble Q-learning for Markov Decision Process Policy Optimization,arxiv:2402.05476,"Reinforcement learning (RL) is a classical tool to solve network control or policy optimization problems in unknown environments. The original Q-learning suffers from performance and complexity challenges across very large networks. Herein, a novel model-free ensemble reinforcement learning algorithm which adapts the classical Q-learning is proposed to handle these challenges for networks which admit Markov decision process (MDP) models. Multiple Q-learning algorithms are run on multiple, distinct, synthetically created and structurally related Markovian environments in parallel; the outputs are fused using an adaptive weighting mechanism based on the Jensen-Shannon divergence (JSD) to obtain an approximately optimal policy with low complexity. The theoretical justification of the algorithm, including the convergence of key statistics and Q-functions are provided. Numerical results across several network models show that the proposed algorithm can achieve up to 55% less average policy error with up to 50% less runtime complexity than the state-of-the-art Q-learning algorithms. Numerical results validate assumptions made in the theoretical analysis.",medium,A8,expansion_round_2,An ensemble of Q-functions trained at multiple timescales represents value uncertainty and stabilizes policy optimization.,"The ensemble can serve as a disagreement signal for prioritizing uncertain states, although active collection is indirect.",true,,,arxiv:2402.05476 | paperid:8456109999562582907,,,,,,,,,0.020860602094240836,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
Conditional Neural Expert Processes for Learning Movement Primitives from Demonstration,arxiv:2402.08424,"Learning from Demonstration (LfD) is a widely used technique for skill acquisition in robotics. However, demonstrations of the same skill may exhibit significant variances, or learning systems may attempt to acquire different means of the same skill simultaneously, making it challenging to encode these motions into movement primitives. To address these challenges, we propose an LfD framework, namely the Conditional Neural Expert Processes (CNEP), that learns to assign demonstrations from different modes to distinct expert networks utilizing the inherent information within the latent space to match experts with the encoded representations. CNEP does not require supervision on which mode the trajectories belong to. We compare the performance of CNEP against widely used and powerful LfD methods such as Gaussian Mixture Models, Probabilistic Movement Primitives, and Stable Movement Primitives and show that our method outperforms these baselines on multimodal trajectory datasets. The results reveal enhanced modeling performance for movement primitives, leading to the synthesis of trajectories that more accurately reflect those demonstrated by experts, particularly when the skill demonstrations include intersection points from various trajectories. We evaluated the CNEP model on two real-robot tasks, namely obstacle avoidance and pick-and-place tasks, that require the robot to learn multi-modal motion trajectories and execute the correct primitives given target environment conditions. We also showed that our system is capable of on-the-fly adaptation to environmental changes via an online conditioning mechanism. Lastly, we believe that CNEP offers improved explainability and interpretability by autonomously finding discrete behavior primitives and providing probability values about its expert selection decisions.",medium,A8,primary_assignment,A latent-space mixture of expert networks clusters multimodal trajectory demonstrations and reports probabilities for selecting the appropriate primitive online.,It shows how representation structure can separate legitimate behavior modes before similarity-based retrieval or policy training.,true,,2024,arxiv:2402.08424,arxiv:2402.08424,1526372173836262057,,q02-direct | A8,search-papers,true,,61.25868455119458,0.9129342275597286,A8,,,,,,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q05-synonyms.json | A2/raw/q34-promp.json | A8/raw/q02-direct.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl,complete,2
RT-H: Action Hierarchies Using Language,arxiv:2403.01823,"Language provides a way to break down complex concepts into digestible pieces. Recent works in robot imitation learning use language-conditioned policies that predict actions given visual observations and the high-level task specified in language. These methods leverage the structure of natural language to share data between semantically similar tasks (e.g., ""pick coke can"" and ""pick an apple"") in multi-task datasets. However, as tasks become more semantically diverse (e.g., ""pick coke can"" and ""pour cup""), sharing data between tasks becomes harder, so learning to map high-level tasks to actions requires much more demonstration data. To bridge tasks and actions, our insight is to teach the robot the language of actions, describing low-level motions with more fine-grained phrases like ""move arm forward"". Predicting these language motions as an intermediate step between tasks and actions forces the policy to learn the shared structure of low-level motions across seemingly disparate tasks. Furthermore, a policy that is conditioned on language motions can easily be corrected during execution through human-specified language motions. This enables a new paradigm for flexible policies that can learn from human intervention in language. Our method RT-H builds an action hierarchy using language motions: it first learns to predict language motions, and conditioned on this and the high-level task, it predicts actions, using visual context at all stages. We show that RT-H leverages this language-action hierarchy to learn policies that are more robust and flexible by effectively tapping into multi-task datasets. We show that these policies not only allow for responding to language interventions, but can also learn from such interventions and outperform methods that learn from teleoperated interventions. Our website and videos are found at https://rt-hierarchy.github.io.",medium,A8,expansion_round_2,Language-conditioned action hierarchies decompose long-horizon tasks into reusable high-level and low-level behaviors.,"It supports measuring fleet coverage at skill and subtask levels, although it is not an active selection method.",true,,,arxiv:2403.01823 | paperid:4618870037491131402,arxiv:2403.01823,4618870037491131402,,,related-papers,,,,0.01949158317999046,A8,,,,,,triaged,expansion_round_2,A6/expansion/canonical-pool.jsonl | A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
DROID: A Large-Scale In-The-Wild Robot Manipulation Dataset,arxiv:2403.12945,"The creation of large, diverse, high-quality robot manipulation datasets is an important stepping stone on the path toward more capable and robust robotic manipulation policies. However, creating such datasets is challenging: collecting robot manipulation data in diverse environments poses logistical and safety challenges and requires substantial investments in hardware and human labour. As a result, even the most general robot manipulation policies today are mostly trained on data collected in a small number of environments with limited scene and task diversity. In this work, we introduce DROID (Distributed Robot Interaction Dataset), a diverse robot manipulation dataset with 76k demonstration trajectories or 350 hours of interaction data, collected across 564 scenes and 84 tasks by 50 data collectors in North America, Asia, and Europe over the course of 12 months. We demonstrate that training with DROID leads to policies with higher performance and improved generalization ability. We open source the full dataset, policy learning code, and a detailed guide for reproducing our robot hardware setup.",medium,A8,expansion_round_1,"DROID standardizes large-scale in-the-wild demonstrations across homes, operators, objects, and camera configurations with rich metadata.","It provides a fleet-scale reference for diversity, provenance, and cross-domain evaluation of collected experience.",true,"Alexander Khazatsky, Karl Pertsch, Suraj Nair, Ashwin Balakrishna, Sudeep Dasari, Siddharth Karamcheti, Soroush Nasiriany, Mohan Kumar Srirama, Lawrence Yunliang Chen, Kirsty Ellis, Peter David Fagan, Joey Hejna, Masha Itkina, Marion Lepert, Yecheng Jason Ma, Patrick Tree Miller, Jimmy Wu, Suneel Belkhale, Shivin Dass, Huy Ha, Arhan Jain, Abraham Lee, Youngwoon Lee, Marius Memmel, Sungjae Park, Ilija Radosavovic, Kaiyuan Wang, Albert Zhan, Kevin Black, Cheng Chi, Kyle Beltran Hatch, Shan Lin, Jingpei Lu, Jean Mercat, Abdul Rehman, Pannag R Sanketi, Archit Sharma, Cody Simpson, Quan Vuong, Homer Rich Walke, Blake Wulfe, Ted Xiao, Jonathan Heewon Yang, Arefeh Yavary, Tony Z. Zhao, Christopher Agia, Rohan Baijal, Mateo Guaman Castro, Daphne Chen, Qiuyu Chen, Trinity Chung, Jaimyn Drake, Ethan Paul Foster, Jensen Gao, Vitor Guizilini, David Antonio Herrera, Minho Heo, Kyle Hsu, Jiaheng Hu, Muhammad Zubair Irshad, Donovon Jackson, Charlotte Le, Yunshuang Li, Kevin Lin, Roy Lin, Zehan Ma, Abhiram Maddukuri, Suvir Mirchandani, Daniel Morton, Tony Nguyen, Abigail O'Neill, Rosario Scalise, Derick Seale, Victor Son, Stephen Tian, Emi Tran, Andrew E. Wang, Yilin Wu, Annie Xie, Jingyun Yang, Patrick Yin, Yunchu Zhang, Osbert Bastani, Glen Berseth, Jeannette Bohg, Ken Goldberg, Abhinav Gupta, Abhishek Gupta, Dinesh Jayaraman, Joseph J Lim, Jitendra Malik, Roberto Martín-Martín, Subramanian Ramamoorthy, Dorsa Sadigh, Shuran Song, Jiajun Wu, Michael C. Yip, Yuke Zhu, Thomas Kollar, Sergey Levine, Chelsea Finn",2024,arxiv:2403.12945 | paperid:8699541541634355661,arxiv:2403.12945,8699541541634355661,cs.RO,q33-recent-robot,related-papers,recent,12,,0.7322856272178266,A7,,true,true,,true,triaged,expansion_round_1,A4/canonical-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q33-recent-robot.json | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-references.json | A5/expansion/raw/round2-references.json | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A5/expansion/read-manifest.json | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q04-composition.json | A7/raw/q05-synonyms.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q11-scaling-laws.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
Inverse-RLignment: Large Language Model Alignment from Demonstrations through Inverse Reinforcement Learning,arxiv:2405.15624,"Aligning Large Language Models (LLMs) is crucial for enhancing their safety and utility. However, existing methods, primarily based on preference datasets, face challenges such as noisy labels, high annotation costs, and privacy concerns. In this work, we introduce Alignment from Demonstrations (AfD), a novel approach leveraging high-quality demonstration data to overcome these challenges. We formalize AfD within a sequential decision-making framework, highlighting its unique challenge of missing reward signals. Drawing insights from forward and inverse reinforcement learning, we introduce divergence minimization objectives for AfD. Analytically, we elucidate the mass-covering and mode-seeking behaviors of various approaches, explaining when and why certain methods are superior. Practically, we propose a computationally efficient algorithm that extrapolates over a tailored reward model for AfD. We validate our key insights through experiments on the Harmless and Helpful tasks, demonstrating their strong empirical performance while maintaining simplicity.",medium,A8,expansion_round_2,Inverse reinforcement learning extracts task preferences from demonstrations and aligns a language model to those inferred objectives.,"It shows how demonstrations can supply structured preference information, though the fleet-selection loop is indirect.",true,,,arxiv:2405.15624 | paperid:593345185740063328,,,,,,,,,0.018649125186491252,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
RoboCasa: Large-Scale Simulation of Everyday Tasks for Generalist Robots,arxiv:2406.02523,"Recent advancements in Artificial Intelligence (AI) have largely been propelled by scaling. In Robotics, scaling is hindered by the lack of access to massive robot datasets. We advocate using realistic physical simulation as a means to scale environments, tasks, and datasets for robot learning methods. We present RoboCasa, a large-scale simulation framework for training generalist robots in everyday environments. RoboCasa features realistic and diverse scenes focusing on kitchen environments. We provide thousands of 3D assets across over 150 object categories and dozens of interactable furniture and appliances. We enrich the realism and diversity of our simulation with generative AI tools, such as object assets from text-to-3D models and environment textures from text-to-image models. We design a set of 100 tasks for systematic evaluation, including composite tasks generated by the guidance of large language models. To facilitate learning, we provide high-quality human demonstrations and integrate automated trajectory generation methods to substantially enlarge our datasets with minimal human burden. Our experiments show a clear scaling trend in using synthetically generated robot data for large-scale imitation learning and show great promise in harnessing simulation data in real-world tasks. Videos and open-source code are available at https://robocasa.ai/",medium,A8,expansion_round_1,"A large procedurally generated simulator supplies diverse household scenes, tasks, and demonstrations for generalist robot policies.",It provides scalable candidate coverage for novelty-driven collection before committing scarce physical fleet time.,true,,2024,arxiv:2406.02523 | paperid:3991226472929008973,arxiv:2406.02523,3991226472929008973,,,related-papers,recent,,,0.709663434293815,A1,,false,false,,false,triaged,expansion_round_1,A1/expansion-registry.json | A1/paper-registry-complete.json | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q04-composition.json | A7/raw/q11-scaling-laws.json | A7/raw/q32-recent-scaling.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
Language Guided Skill Discovery,arxiv:2406.06615,"Skill discovery methods enable agents to learn diverse emergent behaviors without explicit rewards. To make learned skills useful for unknown downstream tasks, obtaining a semantically diverse repertoire of skills is essential. While some approaches introduce a discriminator to distinguish skills and others aim to increase state coverage, no existing work directly addresses the ""semantic diversity"" of skills. We hypothesize that leveraging the semantic knowledge of large language models (LLMs) can lead us to improve semantic diversity of resulting behaviors. In this sense, we introduce Language Guided Skill Discovery (LGSD), a skill discovery framework that aims to directly maximize the semantic diversity between skills. LGSD takes user prompts as input and outputs a set of semantically distinctive skills. The prompts serve as a means to constrain the search space into a semantically desired subspace, and the generated LLM outputs guide the agent to visit semantically diverse states within the subspace. We demonstrate that LGSD enables legged robots to visit different user-intended areas on a plane by simply changing the prompt. Furthermore, we show that language guidance aids in discovering more diverse skills compared to five existing skill discovery methods in robot-arm manipulation environments. Lastly, LGSD provides a simple way of utilizing learned skills via natural language.",medium,A8,expansion_round_2,Language guidance constrains unsupervised skill discovery toward semantically interpretable behavior representations.,"It provides a route for organizing fleet novelty into human-meaningful skill categories, though selection is indirect.",true,,,arxiv:2406.06615 | paperid:3848893442663816197,,,,,,,,,0.018889857599535022,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
Enabling robots to follow abstract instructions and complete complex dynamic tasks,arxiv:2406.11231,"Completing complex tasks in unpredictable settings like home kitchens challenges robotic systems. These challenges include interpreting high-level human commands, such as ""make me a hot beverage"" and performing actions like pouring a precise amount of water into a moving mug. To address these challenges, we present a novel framework that combines Large Language Models (LLMs), a curated Knowledge Base, and Integrated Force and Visual Feedback (IFVF). Our approach interprets abstract instructions, performs long-horizon tasks, and handles various uncertainties. It utilises GPT-4 to analyse the user's query and surroundings, then generates code that accesses a curated database of functions during execution. It translates abstract instructions into actionable steps. Each step involves generating custom code by employing retrieval-augmented generalisation to pull IFVF-relevant examples from the Knowledge Base. IFVF allows the robot to respond to noise and disturbances during execution. We use coffee making and plate decoration to demonstrate our approach, including components ranging from pouring to drawer opening, each benefiting from distinct feedback types and methods. This novel advancement marks significant progress toward a scalable, efficient robotic framework for completing complex tasks in uncertain environments. Our findings are illustrated in an accompanying video and supported by an open-source GitHub repository (released upon paper acceptance).",medium,A8,expansion_round_2,Hierarchical instruction-conditioned representations map abstract goals to temporally extended actions in dynamic environments.,"It provides a transfer target for evaluating whether collected experience supports compositional, long-horizon representations.",true,,,arxiv:2406.11231 | paperid:1221170630248489167,,,,,,,,,0.019693842449260406,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
ALOHA Unleashed: A Simple Recipe for Robot Dexterity,arxiv:2410.13126,"Recent work has shown promising results for learning end-to-end robot policies using imitation learning. In this work we address the question of how far can we push imitation learning for challenging dexterous manipulation tasks. We show that a simple recipe of large scale data collection on the ALOHA 2 platform, combined with expressive models such as Diffusion Policies, can be effective in learning challenging bimanual manipulation tasks involving deformable objects and complex contact rich dynamics. We demonstrate our recipe on 5 challenging real-world and 3 simulated tasks and demonstrate improved performance over state-of-the-art baselines. The project website and videos can be found at aloha-unleashed.github.io.",medium,A8,expansion_round_2,A low-cost bimanual platform and scalable teleoperation recipe collect demonstrations for dexterous manipulation learning.,"It is a practical collection reference for broadening embodiment and skill coverage, though selection is not its main contribution.",true,,,arxiv:2410.13126 | paperid:8056377351045649895,,,,,,,,,0.020586297760210804,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
Arc-Length-Based Warping for Robot Skill Synthesis from Multiple Demonstrations,arxiv:2410.13322,"In robotics, Learning from Demonstration (LfD) aims to transfer skills to robots by using multiple demonstrations of the same task. These demonstrations are recorded and processed to extract a consistent skill representation. This process typically requires temporal alignment through techniques such as Dynamic Time Warping (DTW). In this paper, we consider a novel algorithm, named Spatial Sampling (SS), specifically designed for robot trajectories, that enables time-independent alignment of the trajectories by providing an arc-length parametrization of the signals. This approach eliminates the need for temporal alignment, enhancing the accuracy and robustness of skill representation, especially when recorded movements are subject to intermittent motions or extremely variable speeds, a common characteristic of operations based on kinesthetic teaching, where the operator may encounter difficulties in guiding the end-effector smoothly. To prove this, we built a custom publicly available dataset of robot recordings to test real-world movements, where the user tracks the same geometric path multiple times, with motion laws that vary greatly and are subject to starting and stopping. The SS demonstrates better performances against state-of-the-art algorithms in terms of (i) trajectory synchronization and (ii) quality of the extracted skill.",medium,A8,primary_assignment,Arc-length parameterization aligns trajectories by geometric progress rather than clock time to produce a more stable skill representation.,"It shows that representation quality depends on the invariances used for similarity, especially when demonstrations have irregular speed or pauses.",true,,2024,arxiv:2410.13322,arxiv:2410.13322,115772545139737857,,q02-direct | A8,search-papers,foundational,13,57.55147029276964,0.9275735146384823,A1,,,,true,,triaged,primary_assignment,A1/assigned-papers.json | A1/evidence-read-manifest.json | A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q01-direct.json | A1/raw/q03-dtw.json | A1/raw/q09-foundational-robot.json | A1/raw/q13-resampling.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q12-compression.json | A2/raw/q13-dtw.json | A6/raw-retrieval/q09-mech-segmentation.json | A6/work/canonical-pool.jsonl | A8/raw/q02-direct.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl,complete,2
π₀: A Vision-Language-Action Flow Model for General Robot Control,arxiv:2410.24164,"Robot learning holds tremendous promise to unlock the full potential of flexible, general, and dexterous robot systems, as well as to address some of the deepest questions in artificial intelligence. However, bringing robot learning to the level of generality required for effective real-world systems faces major obstacles in terms of data, generalization, and robustness. In this paper, we discuss how generalist robot policies (i.e., robot foundation models) can address these challenges, and how we can design effective generalist robot policies for complex and highly dexterous tasks. We propose a novel flow matching architecture built on top of a pre-trained vision-language model (VLM) to inherit Internet-scale semantic knowledge. We then discuss how this model can be trained on a large and diverse dataset from multiple dexterous robot platforms, including single-arm robots, dual-arm robots, and mobile manipulators. We evaluate our model in terms of its ability to perform tasks in zero shot after pre-training, follow language instructions from people and from a high-level VLM policy, and its ability to acquire new skills via fine-tuning. Our results cover a wide variety of tasks, such as laundry folding, table cleaning, and assembling boxes.",medium,A8,expansion_round_1,A flow-matching vision-language-action policy pretrains on heterogeneous robot data and adapts action representations across embodiments.,"It is a transfer target for testing whether selected data improve broad representation usefulness, though its collection policy is indirect.",true,,2024,arxiv:2410.24164 | paperid:5283274890576042047,arxiv:2410.24164,5283274890576042047,,q30-vla-data | q35-recent-vla,related-papers,recent,,,0.7273561732401201,A8,,false,false,,false,triaged,expansion_round_1,A4/canonical-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A4/raw/q30-vla-data.json | A4/raw/q35-recent-vla.json | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A7/raw/q05-synonyms.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q30-recent-generalist.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
